ID,ModelName,GeoBox[0],GeoBox[1],GeoBox[2],GeoBox[3],GeoBox[4],GeoBox[5],FileDataID,ObjectEffectPackageID,OverrideLootEffectScale,OverrideNameScale,Field_1_15_4_56400_006
4291,World\Kalimdor\Winterspring\ActiveDoodads\Altar\WinterspringAltar01.mdx,-0.89883393,-1.8143182,-0.004962799,1.1953605,1.7765051,1.1102113,202828,0,0,0,0
4311,World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnDetailRocks\ElwynnDetailRock01.mdx,-0.255931,-0.338317,-0.0278292,0.333556,0.342361,0.312744,189749,0,0,0,0
4312,World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnDetailRocks\ElwynnDetailRock02.mdx,-0.224333,-0.219178,-0.0392389,0.257521,0.205486,0.397128,189750,0,0,0,0
4313,World\Azeroth\Elwynn\PassiveDoodads\BattleGladeBanner1\BattleGladeBanner1.mdx,-0.16853192,-0.25380817,0,0.18264672,0.5796022,2.2855873,189666,0,0,0,0
4314,World\Azeroth\Elwynn\PassiveDoodads\BattleGladeBanner2\BattleGladeBanner2.mdx,-0.49348646,-0.5573159,0,0.7743215,0.7256257,2.1593812,189670,0,0,0,0
4315,World\Azeroth\Westfall\PassiveDoodads\Rocks\WestFallBoulder01.mdx,-8.109946,-9.471626,-1.2634135,7.755772,9.775643,12.308307,190623,0,0,0,0
4316,World\Azeroth\Westfall\PassiveDoodads\Rocks\WestFallBoulder02.mdx,-9.120873,-10.413507,-0.98028016,8.604332,8.597102,6.999465,190624,0,0,0,0
4317,,0,0,0,0,0,0,0,0,0,0,0
4318,World\Outland\PassiveDoodads\Rubble\outlandrubble01.mdx,-1.2910184,-4.8620186,-0.069795825,0.6742807,5.027233,4.0848527,219303,0,0,0,0
4319,World\Outland\PassiveDoodads\Rocks\floatingrocklarge01.mdx,-20.667414,-23.198881,4.6121774,24.522676,23.755701,34.91624,219276,0,0,0,0
4320,World\Kalimdor\UnGoro\PassiveDoodads\Rocks\UngoroRock06.mdx,-11.052345,-8.171161,-0.33227682,8.491087,9.639165,14.826695,202770,0,0,0,0
4321,World\Azeroth\BootyBay\PassiveDoodad\DeadFish\FishDeadGreen.mdx,-0.13716361,-0.34277794,-0.014371823,0.10424326,0.35447052,0.16792719,189086,0,0,0,0
4331,World\Lordaeron\Plagueland\PassiveDoodads\PlagueCauldron\PlagueCauldron.mdx,-19.274857,-19.230715,-1.1185822,11.473662,19.248257,7.081472,203749,0,0,0,0
4332,World\Lordaeron\Stratholme\ActiveDoodads\PostboxDestroyed\StratholmePostBoxRuined.mdx,-0.51637346,-0.5149711,-0.0054919505,0.5166682,0.86018103,3.0845501,204011,0,0,0,0
4351,WORLD\GENERIC\ORC\PASSIVE DOODADS\MEATRACKS\RAWMEATRACK01.MDX,0,0,0,0,0,0,199203,0,0,0,0
4352,WORLD\GENERIC\ORC\PASSIVE DOODADS\TABLECOOKER\ORCTABLECOOKER01.MDX,0,0,0,0,0,0,199354,0,0,0,0
4371,World\ENVIRONMENT\DOODAD\GENERALDOODADS\HelpWantedPoster\Helpwantedposter.mdx,-0.32687557,-0.75110334,-2.1500149,0.28937754,0.7701839,3.1087015,191094,0,0,0,0
4391,World\Generic\Undead\Passive Doodads\UndeadAlchemyTable\undead_alchemy_table.mdx,-0.9631951,-1.6211249,0,0.9815043,1.7385556,2.4529274,200767,0,0,0,0
4392,WORLD\KALIMDOR\ONYXIASLAIR\LAVATRAPS\ONYZIASLAIRLAVATRAP.MDX,0,0,0,0,0,0,202327,0,0,0,0
4393,World\Generic\ActiveDoodads\SpellPortals\MagePortal_Darnassus.mdx,-3.422929E-07,-1.5487683,0.18975033,0,1.5487682,3.6344097,197042,0,0,0,0
4394,World\Generic\ActiveDoodads\SpellPortals\MagePortal_Ironforge.mdx,-3.422929E-07,-1.5487683,0.18975033,0,1.5487682,3.6344097,197044,0,0,0,0
4395,World\Generic\ActiveDoodads\SpellPortals\MagePortal_Ogrimmar.mdx,-3.422929E-07,-1.5487683,0.18975033,0,1.5487682,3.6344097,197047,0,0,0,0
4396,World\Generic\ActiveDoodads\SpellPortals\MagePortal_Stormwind.mdx,-3.422929E-07,-1.5487683,0.18975033,0,1.5487682,3.6344097,197051,0,0,0,0
4397,World\Generic\ActiveDoodads\SpellPortals\MagePortal_ThunderBluff.mdx,-3.422929E-07,-1.5487683,0.18975033,0,1.5487682,3.6344097,197054,0,0,0,0
4398,World\Generic\ActiveDoodads\SpellPortals\MagePortal_UnderCity.mdx,-3.422929E-07,-1.5487683,0.18975033,0,1.5487682,3.6344097,197055,0,0,0,0
4411,World\Generic\Ogre\ActiveDoodads\OgreHead\GlowingOgreHead.mdx,-0.7791864,-0.7897447,-0.08821628,4.5096,0.79407436,3.1343372,198984,0,0,0,0
4412,WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\DOORS\ORGRIMMARDOOR.MDX,0,0,0,0,0,0,202335,0,0,0,0
4413,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STORMWIND\STORMWINDDOOR.MDX,0,0,0,0,0,0,198590,0,0,0,0
4431,World\Generic\Human\Passive Doodads\Books\BookMedium07.mdx,-0.3049977,-0.22214195,0.003472452,0.29884982,0.22554308,0.15004936,198028,0,0,0,0
4432,World\Kalimdor\Orgrimmar\PassiveDoodads\Pentagram\OrgrimmarPentagram.mdx,-11.067046,-11.045058,-0.46559688,11.276867,10.49671,1.9919395,202366,0,0,0,0
4451,World\Generic\PassiveDoodads\Skeletons\lightSkeletonLaying01.mdx,-1.1246692,-0.6598051,-0.06503184,0.9591296,0.6449831,0.30745438,200062,0,0,0,0
4452,World\Lordaeron\Stratholme\PassiveDoodads\FX\StratholmeFireSmokeEmberM.mdx,0,0,0,0,0,0,204055,0,0,0,0
4453,World\Kalimdor\Desolace\PassiveDoodads\KodoGraveBones\KodoGrave06.mdx,-3.9492197,-2.7254744,-0.4298137,4.702315,3.568381,3.9210875,201598,0,0,0,0
4471,World\Generic\PassiveDoodads\ParticleEmitters\AuraPurple.mdx,-0.85537845,-0.92875385,-0.0004780687,0.8792452,0.9378019,3.076638,199914,0,0,0,0
4472,WORLD\KALIMDOR\ONYXIASLAIR\LAVATRAPS\ONYZIASLAIRLAVATRAPMIRROR.MDX,0,0,0,0,0,0,202328,0,0,0,0
4473,WORLD\KALIMDOR\ONYXIASLAIR\FALLINGROCKS\ONYZIASLAIRFALLINGROCKS.MDX,0,0,0,0,0,0,202325,0,0,0,0
4491,World\Goober\G_Mortar.mdx,-0.619505,-0.4113146,0.0020435809,0.65083045,0.4094887,1.0044359,201073,0,0,0,0
4511,WORLD\KALIMDOR\DIREMAUL\ACTIVEDOODADS\DOORS\DIREMAULDOOR04.MDX,0,0,0,0,0,0,201631,0,0,0,0
4531,World\Generic\Human\Passive Doodads\SignPosts\HumanSignPostPointer01.mdx,-0.16612008,0.23720169,2.8460808,0.16611663,2.4935944,3.9066548,198468,0,0,0,0
4551,WORLD\DUNGEON\CAVERNSOFTIME\ACTIVEDOODADS\CAVERNSOFTIMEDOOR\CAVERNDOOR.MDX,0,0,0,0,0,0,190822,0,0,0,0
4552,WORLD\AZEROTH\ZULGURUB\ACTIVEDOODADS\MAINDOOR\ZULGURUBMAINDOOR.MDX,0,0,0,0,0,0,190683,0,0,0,0
4571,WORLD\AZEROTH\ELWYNN\ACTIVEDOODADS\ABBEYBELL\NSABBEYBELL.MDX,0,0,0,0,0,0,189599,0,0,0,0
4572,WORLD\KALIMDOR\ORGRIMMAR\PASSIVEDOODADS\ORGRIMMARBONFIRE\ORGRIMMARBONFIRE01.MDX,0,0,0,0,0,0,202360,0,0,0,0
4591,WORLD\GENERIC\PASSIVEDOODADS\POSTBOXES\POSTBOXUNDEAD.MDX,0,0,0,0,0,0,200014,0,0,0,0
4611,World\Kalimdor\DireMaul\PassiveDoodads\OgreCampfires\OgreCampfire01.mdx,-4.6273584,-3.9926007,-0.5279541,5.809648,4.4267673,5.7168016,201688,0,0,0,0
4612,World\Kalimdor\Felwood\ActiveDoodads\IllidanCrystal\IllidanCrystal02.mdx,-0.32980087,-1.0719926,-0.22098364,0.5835445,0.9790411,1.3566747,201845,0,0,0,0
4631,World\Goober\G_Keg.mdx,-1.6532173,-1.3326206,-0.015493444,1.0848907,1.3253905,2.5595336,201058,0,0,0,0
4632,World\SkillActivated\TradeskillNodes\Bush_PlagueBloom.mdx,-0.41300127,-0.41436237,-0.14497142,0.3291038,0.43408233,0.53666836,219482,0,0,0,0
4633,World\SkillActivated\TradeskillNodes\Bush_MountainSilverSage.mdx,-0.7673723,-0.8235839,-0.2068871,0.8188239,0.81644183,0.78325015,219473,0,0,0,0
4634,World\SkillActivated\TradeskillNodes\Bush_IceCap.mdx,-0.41300118,-0.41436237,-0.042843957,0.32910374,0.43408236,0.8725386,219465,0,0,0,0
4635,World\SkillActivated\TradeskillNodes\Bush_DreamFoil.mdx,-0.7673723,-0.8235839,-0.056833677,0.8188239,0.81644183,0.93330353,219444,0,0,0,0
4636,World\SkillActivated\TradeskillNodes\Bush_BlackLotus.mdx,-0.47977623,-0.23673807,-0.023850188,0.12725578,0.36107185,0.7696085,219437,0,0,0,0
4651,World\Generic\Dwarf\Passive Doodads\ExcavationBarrierPlank\ExcavationBarrierPlank.mdx,-0.2790392,-5.5650144,-0.0018700359,0.21676995,5.821773,2.2862852,197337,0,0,0,0
4652,World\SkillActivated\TradeskillNodes\Bush_Sansam.mdx,-0.4197002,-0.44245604,0,0.42762715,0.43362585,0.81710786,219486,0,0,0,0
4653,WORLD\KALIMDOR\DIREMAUL\ACTIVEDOODADS\DOORS\DIREMAULSMALLINSTANCEDOOR.MDX,0,0,0,0,0,0,201634,0,0,0,0
4671,WORLD\GENERIC\TAUREN\PASSIVE DOODADS\TAURENWALLSCROLLS\TAURENWALLSCROLL01BLUE.MDX,0,0,0,0,0,0,200552,0,0,0,0
4672,WORLD\GENERIC\TAUREN\PASSIVE DOODADS\TAURENWALLSCROLLS\TAURENWALLSCROLL02BLUE.MDX,0,0,0,0,0,0,200554,0,0,0,0
4673,WORLD\KALIMDOR\DIREMAUL\ACTIVEDOODADS\DOORS\DIREMAULDOOR03.MDX,0,0,0,0,0,0,201629,0,0,0,0
4674,WORLD\KALIMDOR\DIREMAUL\ACTIVEDOODADS\DOORS\DIREMAULDOOR02.MDX,0,0,0,0,0,0,201627,0,0,0,0
4675,World\Kalimdor\Silithus\PassiveDoodads\Gong\SilithidGong.mdx,-0.24888505,-4.820496,-0.20221151,0.72516865,4.8578663,8.77022,202508,0,0,0,0
4676,World\Azeroth\Stranglethorn\PassiveDoodads\TrollDrum\TrollDrumSoundObj.mdx,-0.013888889,-0.013888889,0.00013888889,0.013888889,0.013888889,0.027916666,190331,0,0,0,0
4677,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BOOKS\BOOKSMALLOPEN02.MDX,0,0,0,0,0,0,198041,0,0,0,0
4678,WORLD\GENERIC\GNOME\PASSIVE DOODADS\FURNITURE\GNOMECHAIR01.MDX,0,0,0,0,0,0,197658,0,0,0,0
4691,World\wmo\Kalimdor\Buildings\NightElfMoonWell\DSNightElfMoonWellOrnate.wmo,0,0,0,0,0,0,112871,0,0,0,0
4711,World\Generic\ActiveDoodads\InstancePortal\InstancePortal_Red.mdx,-0.27255827,-4.4133067,-1.4700705,0.27255827,4.4133067,7.222448,197011,0,0,0,0
4712,World\Generic\PassiveDoodads\Furniture\Containers\Lichcontainer01.mdx,-0.5784094,-0.5784094,0.006128704,0.5784094,0.57840943,1.9067603,199744,0,0,0,0
4713,World\Dungeon\CavernsOfTime\PassiveDoodads\Portal\COT_portal01.mdx,-9.357649,-23.863579,-3.5594575,9.864632,24.838335,32.134285,190858,0,0,0,0
4714,WORLD\KALIMDOR\DIREMAUL\ACTIVEDOODADS\LIGHTCRYSTAL\DIREMAULCRYSTALGENERATOR.MDX,0,0,0,0,0,0,201638,0,0,0,0
4715,World\Generic\Human\Passive Doodads\Banners\BlueLorderonBanner.mdx,-0.011142176,-0.9276246,-0.06796316,0.023471162,0.9283758,2.597735,197961,0,0,0,0
4716,WORLD\GENERIC\TAUREN\PASSIVE DOODADS\TOTEMS\TAURENTOTEM03.MDX,0,0,0,0,0,0,200579,0,0,0,0
4717,WORLD\GENERIC\TAUREN\PASSIVE DOODADS\TOTEMS\TAURENTOTEM02.MDX,0,0,0,0,0,0,200578,0,0,0,0
4718,WORLD\GENERIC\TAUREN\PASSIVE DOODADS\TOTEMS\TAURENTOTEM01.MDX,0,0,0,0,0,0,200577,0,0,0,0
4731,World\KhazModan\Uldaman\PassiveDoodads\Paintings\Painting01.mdx,-0.2124277,-1.4843241,0.04981491,0.21317239,1.4990021,4.8715873,203415,0,0,0,0
4732,World\Generic\PassiveDoodads\Furniture\Containers\exploding_package.mdx,-0.25956735,-0.2588558,-0.040649306,0.2702808,0.2582639,2.8168354,199742,0,0,0,0
4733,World\KhazModan\Uldaman\PassiveDoodads\Paintings\Painting02.mdx,-0.2265491,-2.11599,0.054910693,0.199051,2.1284897,4.1737123,203417,0,0,0,0
4751,WORLD\KALIMDOR\HYJAL\ACTIVEDOODADS\DOORS\HYJALGATE.MDX,0,0,0,0,0,0,201985,0,0,0,0
4771,World\Generic\PassiveDoodads\Lights\FreestandingTorch04_HUGEblue.mdx,-0.15841423,-0.0913942,-0.062378883,0.13369663,0.1488063,2.0222218,199819,0,0,0,0
4791,WORLD\KALIMDOR\MAURADON\ACTIVEDOODADS\DOORS\STONE_DOOR01.MDX,0,0,0,0,0,0,202077,0,0,0,0
4811,World\Kalimdor\Timbermaw\PassiveDoodads\TimbermawFlowers\TimbermawFlower02.mdx,-0.4130012,-0.41436237,-0.027635733,0.22704223,0.36506602,0.9532254,202744,0,0,0,0
4831,World\Generic\PassiveDoodads\ParticleEmitters\AuraRedTall.mdx,-0.85537827,-0.9287537,-0.0010548426,0.8792451,0.93780166,6.787457,199921,0,0,0,0
4851,World\KhazModan\Uldaman\PassiveDoodads\Debris\UldamanScrollDebris01.mdx,-1.411326,-0.7185104,-0.057628486,1.3854815,0.25462887,0.5015256,203400,0,0,0,0
4852,World\Lordaeron\Stratholme\PassiveDoodads\FX\StratholmeSmokeEmitter.mdx,0,0,0,0,0,0,204058,0,0,0,0
4853,World\Kalimdor\Blackfathom\PassiveDoodads\Statue\BFD_StatueNagaPriestess.mdx,-0.9001029,-1.14038,-0.03447029,0.67745435,1.2720413,2.615336,201452,0,0,0,0
4871,World\Generic\Satyr\Passive Doodads\Container\SatyrContainer01.mdx,-0.27786732,-0.258262,-0.0671347,0.27798524,0.2917608,1.3374888,200350,0,0,0,0
4872,World\Generic\Human\Passive Doodads\Books\BookMediumOpen02.mdx,-0.324094,-0.4519,0.000336111,0.318375,0.450642,0.129496,198030,0,0,0,0
4873,World\Kalimdor\Darkshore\PassiveDoodads\Anchors\DarkshoreAnchor01.mdx,-18.07491,-1.9816649,-3.3097448,7.569752,4.198661,13.954305,201490,0,0,0,0
4891,World\Lordaeron\Scholomance\PassiveDoodads\CrystalBall\ScholomanceCrystalBall01.mdx,-0.46627104,-1.1047118,-0.034082975,0.41900465,1.1069127,2.116828,203892,0,0,0,0
4911,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\UNDERCITYWORM\UNDERCITYWORM.MDX,0,0,0,0,0,0,200817,0,0,0,0
4931,,0,0,0,0,0,0,0,0,0,0,0
4951,World\Kalimdor\StoneTalon\ActiveDoodads\Tree\g_sapling01.mdx,-0.5555556,-0.5555564,0.00045364103,0.5555556,0.5555547,1.3633974,202605,0,0,0,0
4971,,0,0,0,0,0,0,0,0,0,0,0
4972,World\Goober\G_RitualOfDoom.mdx,-0.75199085,-0.75199085,-0.31785026,0.7519909,0.7519909,2.3465645,201097,0,0,0,0
4991,World\Generic\Gnome\Passive Doodads\Buckets\Gnomebucket05.mdx,-0.36856252,-0.36856332,0.005358694,0.36856294,0.36856195,0.9518818,197644,0,0,0,0
4992,World\Azeroth\Elwynn\PassiveDoodads\Pick\Pick.mdx,-0.0730108,-0.25727,-0.00691083,0.0737044,0.40495,0.870278,189834,0,0,0,0
4993,World\Kalimdor\OnyxiasLair\LavaTraps\OnyziasLairLavaSplash.mdx,0,-1.510143,-3.5901947,0,1.498799,0,202326,0,0,0,0
5011,World\Kalimdor\Mauradon\PassiveDoodads\Crystals\AmethystCrystal01.mdx,-0.55625314,-0.6417311,-0.21855189,0.4760489,0.6978888,2.055075,202123,0,0,0,0
5012,World\Kalimdor\Mauradon\PassiveDoodads\Crystals\AmethystCrystal02.mdx,-1.0657681,-0.8600225,-0.1376899,0.5116003,1.0008444,1.1108629,202124,0,0,0,0
5013,World\Kalimdor\Mauradon\PassiveDoodads\Crystals\AmethystCrystal04.mdx,-2.00389,-1.6778647,-0.19887824,1.1851552,1.7949053,4.3517427,202126,0,0,0,0
5014,World\KhazModan\Ironforge\PassiveDoodads\LavaSteam\LavaSteam.mdx,-11.268654,-9.556665,0,8.976546,10.688535,50.834446,203188,0,0,0,0
5015,World\Generic\PassiveDoodads\ParticleEmitters\LavaSplashParticle.mdx,0,0,0,0,0,0,199959,0,0,0,0
5016,World\Generic\PassiveDoodads\ParticleEmitters\LavaParticleSplash.mdx,-2.238513,-2.1946206,0,2.238513,2.1946206,6.6668262,199956,0,0,0,0
5017,World\Kalimdor\Mauradon\PassiveDoodads\Crystals\AmethystCrystal03.mdx,-0.6223718,-1.586223,-0.18882158,0.7481887,1.6584524,2.2027998,202125,0,0,0,0
5031,World\Kalimdor\Timbermaw\PassiveDoodads\TimbermawFlowers\TimbermawFlower01.mdx,-0.47749922,-0.48521402,-0.097408526,0.39462253,0.51187825,0.9742219,202742,0,0,0,0
5051,World\Generic\Goblin\PassiveDoodads\GoblinShredderSuit\GoblinShredderSuit02.mdx,-1.952911,-3.423595,-0.64512473,1.3881793,2.7355568,4.7387,197790,0,0,0,0
5071,World\Generic\PassiveDoodads\ParticleEmitters\LavaSmokeEmitterB.mdx,0.0024177416,-5.8364663,-0.56440395,0.0024193688,5.66103,12.767272,199958,0,0,0,0
5072,World\Dungeon\Cave\PassiveDoodads\Stalagtite\Stalagtite01.mdx,-1.9787748,-1.3383576,-3.2252862,2.1050408,1.2567656,2.6974995,190819,0,0,0,0
5073,World\Dungeon\Cave\PassiveDoodads\Stalagmite\Stalagmite01.mdx,-1.5231521,-1.3383573,-0.28320435,2.1050408,1.2567654,4.5271416,190815,0,0,0,0
5074,,0,0,0,0,0,0,0,0,0,0,0
5075,,0,0,0,0,0,0,0,0,0,0,0
5091,World\Dungeon\Cave\PassiveDoodads\Crystals\CaveMineCrystalFormation01.mdx,-0.2873519,-0.6317561,0.21979271,0.4107453,0.10761932,1.1729231,190804,0,0,0,0
5092,World\Dungeon\Cave\PassiveDoodads\Crystals\CaveMineCrystalFormation03.mdx,-0.287352,-0.46377245,-0.45971337,0.7796775,0.5999075,0.90732163,190806,0,0,0,0
5093,World\Azeroth\Stranglethorn\PassiveDoodads\TrollDungeonPottery\TrollDungeonPottery03.mdx,-0.250335,-0.364228,-0.0132247,0.25691,0.285803,0.631533,190343,0,0,0,0
5111,World\Generic\Orc\Passive Doodads\HordeBanners\HordeBanner03.mdx,-0.6101406,-0.22796912,-0.30503154,2.4511576,0.22867505,12.015173,199175,0,0,0,0
5112,World\Azeroth\Elwynn\PassiveDoodads\WaterBasin\WaterBasin.mdx,-0.998367,-0.717181,0.00105278,0.927825,0.730072,0.932661,189956,0,0,0,0
5113,World\Generic\Tauren\Passive Doodads\TaurenRugs\TaurenRug04.mdx,-1.4595228,-1.0237077,0.016264178,1.4513427,1.0614696,0.08159828,200539,0,0,0,0
5131,World\Generic\Satyr\Passive Doodads\Container\SatyrContainer03.mdx,-0.27476692,-0.24719143,-0.055628914,0.20313115,0.2538803,1.0351061,200352,0,0,0,0
5151,World\Goober\G_BrazierOrcPurple.mdx,-0.9925514,-1.1990261,-0.14911596,1.1980189,0.9672166,1.0793331,200930,0,0,0,0
5171,World\Generic\Human\Passive Doodads\WoodenDummies\GeneralWoodenDummy02.mdx,-1.8378146,-0.45579126,-0.4514261,1.8370287,1.0269648,2.6609051,198665,0,0,0,0
5191,World\Generic\Dwarf\Passive Doodads\ExcavationBannerStands\ExcavationBannerStand01.mdx,-0.34214675,-1.0427598,-0.2778312,0.4612741,1.0744437,4.13602,197333,0,0,0,0
5211,World\Generic\Orc\Passive Doodads\Banners\OgreBannerSnow.mdx,-0.23569423,-0.7652958,0.00043712722,0.842666,0.70796704,3.501083,199077,0,0,0,0
5212,WORLD\KALIMDOR\MAURADON\ACTIVEDOODADS\BUTTON\CENTAURTELEPORTER01.MDX,0,0,0,0,0,0,202071,0,0,0,0
5231,World\Generic\ActiveDoodads\SpellPortals\MagePortal_Maraudon.mdx,-0.07758419,-1.5487683,0.18975033,-0.077583656,1.5487682,3.6344097,197046,0,0,0,0
5251,World\Goober\G_XMasTree.mdx,-1.7192092,-1.6610222,-0.014452928,1.6071006,1.4979644,4.421554,201146,0,0,0,0
5252,World\Generic\PassiveDoodads\Christmas\XmasTree_LargeHorde01.mdx,-5.409735,-5.8197894,-0.31982747,5.9432883,5.831885,21.205873,199617,0,0,0,0
5253,World\Generic\PassiveDoodads\Christmas\XmasTree_LargeAlliance01.mdx,-5.409735,-5.8197894,-0.31982747,5.9432883,5.831885,21.817944,199615,0,0,0,0
5254,World\Generic\PassiveDoodads\Christmas\XmasGift01.mdx,-0.35790345,-0.45033646,0.012928718,0.34821525,0.45863348,0.4327936,199604,0,0,0,0
5255,World\Generic\PassiveDoodads\Christmas\XmasGift02.mdx,-0.35790345,-0.425974,0.012928698,0.48426384,0.41267288,0.8880276,199605,0,0,0,0
5256,World\Generic\PassiveDoodads\Christmas\XmasGift03.mdx,-0.37226084,-0.7104223,0.012928721,0.37623182,0.6799619,0.34933606,199606,0,0,0,0
5257,World\Generic\PassiveDoodads\Christmas\XmasGift04.mdx,-0.35790345,-0.45033646,0.012928718,0.34821525,0.45863348,0.4327936,199607,0,0,0,0
5258,World\Generic\PassiveDoodads\Christmas\XmasGift05.mdx,-0.35790345,-0.425974,0.012928698,0.48426384,0.41267288,0.8880276,199608,0,0,0,0
5259,World\Generic\PassiveDoodads\Christmas\XmasGift06.mdx,-0.35790345,-0.45033646,0.012928718,0.34821525,0.45863348,0.4327936,199609,0,0,0,0
5260,World\Generic\PassiveDoodads\Christmas\XmasStocking01.mdx,-0.11160101,-0.15071829,-0.8746465,0.11415824,0.32227516,0.025371643,199612,0,0,0,0
5261,World\Generic\PassiveDoodads\Christmas\XmasStocking02.mdx,-0.14931592,-0.16504543,-0.9737692,0.13374814,0.456688,0.038197704,199613,0,0,0,0
5262,World\Generic\PassiveDoodads\Christmas\XmasStocking03.mdx,-0.08295981,-0.1086743,-0.77839833,0.09928125,0.325936,0.028446605,199614,0,0,0,0
5263,World\Generic\PassiveDoodads\Christmas\G_XmasWreath.mdx,-0.79243404,-3.5504198,-4.3892503,0.85203534,3.5662477,3.597903,199592,0,0,0,0
5264,World\Generic\PassiveDoodads\Christmas\Xmas_lights.mdx,-0.5348647,-2.012127,-1.0246146,0.60899717,1.9066442,0.89837605,199600,0,0,0,0
5265,World\Generic\Human\Passive Doodads\Globes\Globe01.mdx,-0.38096598,-0.5093557,-0.004169878,0.40506342,0.40533194,1.6725644,198254,0,0,0,0
5271,World\Generic\Orc\Passive Doodads\BarrelsandCrates\OrcCrate06.mdx,-0.99215287,-1.0465668,-0.022525894,1.0054789,0.9873788,1.420218,199097,0,0,0,0
5291,World\Dungeon\CavernsOfTime\PassiveDoodads\DarkPortal\COT_portalparticles.mdx,0,0,0,0,0,0,190823,0,0,0,0
5311,World\Generic\Gnome\Passive Doodads\HazardLights\GnomeHazardLight01.mdx,-0.582985,-4.0234222,-0.0016046494,0.5821337,0.3741455,1.9667393,197709,0,0,0,0
5312,World\Generic\PassiveDoodads\Christmas\Xmas_lights_broken.mdx,-0.5801048,-1.8667208,-0.947534,0.5313451,2.05205,0.7748371,199601,0,0,0,0
5313,World\Kalimdor\Azshara\PassiveDoodads\Anemone\Anemone01.mdx,-0.9424655,-1.0864241,-0.16580221,0.9589413,1.1091313,1.8604065,201279,0,0,0,0
5314,World\Generic\PassiveDoodads\Christmas\mistletoe.mdx,-0.1831087,-0.13649029,-0.94300216,0.22325283,0.23966295,0.25719064,199596,0,0,0,0
5315,World\Generic\PassiveDoodads\Christmas\XmasTree_MediumAlliance01.mdx,-4.7009416,-4.9445715,-0.59055257,4.6428237,4.9297276,13.672245,199618,0,0,0,0
5316,World\Generic\PassiveDoodads\Christmas\XmasTree_LargeAlliance01White.mdx,-5.409735,-5.8197894,-0.31982747,5.9432883,5.831885,21.817944,199616,0,0,0,0
5317,WORLD\KALIMDOR\MAURADON\ACTIVEDOODADS\BUTTON\MARAUDONSTAFFCREATOR.MDX,0,0,0,0,0,0,202074,0,0,0,0
5318,WORLD\KALIMDOR\MAURADON\PASSIVEDOODADS\CORRUPTEDPLANTS\MARAUDONSPEWERTREEBOSSCOLOR.MDX,0,0,0,0,0,0,202107,0,0,0,0
5331,World\Generic\Gnome\Passive Doodads\HazardLights\GnomeHazardLight02.mdx,-0.58298504,-4.0234222,-0.38106894,0.58213365,0.19470663,0.7840497,197710,0,0,0,0
5332,World\Generic\Gnome\Passive Doodads\HazardLights\GnomeHazardLightRed.mdx,-1.0128868,-2.3049004,-0.8109695,1.0120351,0.19470663,1.2139517,197711,0,0,0,0
5333,World\Generic\ActiveDoodads\Christmas\SnowBallMound01.mdx,-0.8242276,-1.0076183,-0.32837132,0.81568533,1.0111865,0.38895994,196993,0,0,0,0
5351,World\Generic\PassiveDoodads\Christmas\Xmas_lightsX3.mdx,-0.5852744,-5.7196794,-1.0952429,0.5585875,5.727095,0.89837605,199603,0,0,0,0
5371,World\Generic\PassiveDoodads\Christmas\XmasTree_MediumHorde01.mdx,-4.7009416,-4.944395,-0.59055257,4.6428237,4.929904,13.280279,199619,0,0,0,0
5391,World\Generic\Gnome\Passive Doodads\Gears&Levers\GnomeSmallGear.mdx,-0.232998,-0.5269863,-0.41532046,0.2314744,0.5247051,0.5549845,197675,0,0,0,0
5392,World\Generic\Human\Passive Doodads\GypsyWagons\StormwindGypsywagon01.mdx,-4.57371,-2.609348,-0.16249543,6.912896,4.5359764,5.253117,198288,0,0,0,0
5411,World\Kalimdor\WailingCaverns\PassiveDoodads\FangDruids\WC_DruidOfTheThunderCircle.mdx,-1.8573443,-1.8879321,-0.1841965,1.8685316,1.8327681,0.3387181,202806,0,0,0,0
5431,World\Generic\PassiveDoodads\ParticleEmitters\FeralasLightYellow.mdx,-5.98845,-12.512932,-11.366466,6.465382,14.038527,24.11916,199945,0,0,0,0
5451,World\Generic\PassiveDoodads\Christmas\Xmas_lights_broken3X.mdx,-0.22170703,-5.7665377,-0.947534,0.21633048,5.4067664,0.7748371,199602,0,0,0,0
5452,World\Azeroth\Elwynn\PassiveDoodads\Signs\GenericPosts\GenericSmallSignPost01.mdx,-0.093584396,-0.41460595,-0.00050255976,0.2814063,0.3337532,1.1516101,189868,0,0,0,0
5453,World\Generic\PassiveDoodads\Christmas\XmasRopeLine.mdx,-0.39363813,-0.43370053,-0.10891252,0.4313091,2.725315,1.3524009,199610,0,0,0,0
5454,World\Generic\PassiveDoodads\Christmas\XmasRopeLinePole.mdx,-0.39363813,-0.43370053,-0.10891252,0.4313091,0.3866982,1.3524009,199611,0,0,0,0
5455,World\NoDXT\Generic\PassiveDoodads\VolumetricLights\DarnassisLightShaft.mdx,-22.478943,-22.709305,-31.475376,23.022655,22.698013,32.269215,219207,0,0,0,0
