ID,Attributes[0],Attributes[1],Attributes[2],Attributes[3],Attributes[4],Attributes[5],Attributes[6],Attributes[7],Attributes[8],Attributes[9],Attributes[10],Attributes[11],Attributes[12],Attributes[13],Attributes[14],DifficultyID,CastingTimeIndex,DurationIndex,RangeIndex,SchoolMask,Speed,LaunchDelay,MinDuration,SpellIconFileDataID,ActiveIconFileDataID,ContentTuningID,ShowFutureSpellPlayerConditionID,SpellID
327842,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,17713
327843,327680,0,524288,0,0,0,0,0,4096,0,0,0,0,0,0,0,1,6,1,8,0,0,0,136017,0,0,0,16864
327844,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136075,0,0,0,16912
327845,1310720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,64,0,0,0,136206,0,0,0,17405
327846,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,12,1,0,0,0,136235,0,0,0,17536
327847,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,86,4,4,0,0,0,135817,0,0,0,17883
327848,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,8,0,0,0,136235,0,0,0,17913
327849,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,16,0,0,0,136235,0,0,0,17914
327850,262208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,132307,0,0,0,17498
327851,16777488,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,133440,0,0,0,17670
327852,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,0,0,0,136235,0,0,0,17672
327853,16,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,3,32,0,0,0,136160,0,0,0,17820
327854,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18001
327855,524304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,4,8,40,0,0,136016,0,0,0,16866
327856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,8,0,0,0,136016,0,0,0,17292
327857,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136146,0,0,0,17791
327858,0,136,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32,0,0,0,136123,0,0,0,17752
327859,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136075,0,0,0,16913
327860,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135879,0,0,0,17006
327861,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136112,0,0,0,17007
327862,262400,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,132278,0,0,0,17254
327863,65568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,0,0,136235,0,0,0,17551
327864,65568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,0,0,136235,0,0,0,17552
327865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,136192,0,0,0,17863
327866,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136208,0,0,0,17864
327867,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136137,0,0,0,17865
327868,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18047
327869,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18048
327870,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,8,0,0,0,136235,0,0,0,18049
327871,65568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,0,0,136192,0,0,0,18241
327872,65568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,0,0,136192,0,0,0,18247
327873,65536,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,32,0,0,0,134131,0,0,0,17727
327874,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,134131,0,0,0,17732
327875,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,17846
327876,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,17847
327877,65536,16388,524288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,3,32,0,0,0,136208,0,0,0,17313
327878,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18006
327879,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18007
327880,327696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,1,0,0,0,132363,0,0,0,17963
327881,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,32,20,0,0,136197,0,0,0,18111
327882,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18076
327883,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,8,0,0,0,136016,0,0,0,18077
327884,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136081,0,0,0,17115
327885,33882112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136076,0,0,0,17116
327886,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,132150,0,0,0,17119
327887,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,8,0,0,0,132104,0,0,0,17197
327888,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136074,0,0,0,17104
327889,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135881,0,0,0,17059
327890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,17202
327891,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,16,0,0,0,136235,0,0,0,17897
327892,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,18253
327893,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,18259
327894,327696,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,132278,0,0,0,17255
327895,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135881,0,0,0,17056
327897,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,132190,0,0,0,16936
327899,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,1,0,0,0,132155,0,0,0,18106
327900,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,17999
327901,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18000
327902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,16,0,0,0,135846,0,0,0,18092
327903,0,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,13,4,0,0,0,135830,0,0,0,18093
327904,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,135813,0,0,0,18134
327905,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135819,0,0,0,18135
327906,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135819,0,0,0,18136
327907,65552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,133971,0,0,0,18260
327909,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,7,1,0,0,0,132939,0,0,0,17307
327910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,4,19,0,0,135810,0,0,0,18086
327911,327696,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,132189,0,0,0,26187
327912,327696,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,132140,0,0,0,16828
327913,464,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,16331
327914,537133056,0,536870912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,135960,0,0,0,26975
327915,65536,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,32,0,0,0,136152,0,0,0,16882
327916,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,16685
327917,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,17887
327918,65536,16388,524288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,3,32,0,0,0,136208,0,0,0,17312
327919,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136142,0,0,0,18198
327920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,136192,0,0,0,17943
327921,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136162,0,0,0,17489
327922,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,4,0,0,0,135805,0,0,0,17089
327923,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,17824
327924,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136162,0,0,0,18313
327925,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,17989
327926,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,17996
327927,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18029
327928,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,13,1,0,0,0,135819,0,0,0,21117
327929,327696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,1,0,0,0,136007,0,0,0,18070
327930,65568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,0,0,136192,0,0,0,18244
327931,671088640,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,1,0,0,0,134824,0,0,0,16884
327932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,8,0,0,0,135914,0,0,0,18151
327933,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18003
327934,98304,0,524288,2097152,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,8,0,0,0,136063,0,0,0,17329
327935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,4,32,0,0,0,136020,0,0,0,17105
327936,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,8,0,0,0,136235,0,0,0,18054
327937,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,4,0,0,0,135805,0,0,0,17090
327938,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,17871
327939,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,132126,0,0,0,17081
327941,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,1,0,0,0,132155,0,0,0,18078
327942,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136063,0,0,0,17248
327943,65536,512,0,67108864,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,1,0,0,0,135963,0,0,0,17364
327944,589824,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,135824,0,0,0,17366
327945,0,131072,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,0,0,0,132386,0,0,0,17934
327946,0,131072,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,0,0,0,132386,0,0,0,17935
327948,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,134952,0,0,0,16298
327949,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,32,0,0,0,136123,0,0,0,16336
327950,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136121,0,0,0,17856
327951,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,17026
327952,851968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,32,0,0,0,136224,0,0,0,17194
327953,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,4,0,0,0,135827,0,0,0,17195
327954,67109136,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,1,0,0,0,136122,0,0,0,17246
327955,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136063,0,0,0,17247
327956,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136172,0,0,0,18079
327957,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135809,0,0,0,18127
327960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,1,0,0,0,136221,0,0,0,18308
327961,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,135821,0,0,0,17936
327962,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136223,0,0,0,18094
327963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,32,0,0,0,136163,0,0,0,17506
327964,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135923,0,0,0,17508
327965,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,17024
327966,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135953,0,0,0,17191
327968,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136172,0,0,0,18087
327969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,4,32,0,0,0,136118,0,0,0,18088
327970,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,32,20,0,0,136197,0,0,0,18138
327971,269582608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,1,1,0,0,0,132252,136116,0,0,17229
327972,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,8,0,0,0,136016,0,0,0,18197
327974,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136081,0,0,0,17112
327975,16,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,135894,0,0,0,19492
327977,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,32,0,0,0,136169,0,0,0,18084
327978,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,17029
327979,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,32,20,0,0,136197,0,0,0,17509
327980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,8,0,0,0,136016,0,0,0,18203
327981,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,32,0,0,0,136170,0,0,0,22189
327982,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,134153,0,0,0,22798
327983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,136235,0,0,0,23056
327985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,64,0,0,0,136222,0,0,0,17231
327986,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,4,32,24,0,0,136145,0,0,0,17925
327987,536871168,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,32,0,0,0,136146,0,0,0,17471
327988,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32,0,0,0,136146,0,0,0,17472
327989,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136081,0,0,0,17113
327990,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18064
327991,320,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,64,0,0,0,136192,0,0,0,17328
327992,16,98304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,4,8,0,0,0,136033,0,0,0,16857
327993,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,17178
327994,65536,16388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,11,1,0,0,0,135903,0,0,0,17179
327996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,16,0,0,0,135846,0,0,0,18085
327997,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,13,1,0,0,0,136235,0,0,0,26191
327998,402653440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,134062,0,0,0,18071
327999,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18023
328000,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,4,0,0,0,135827,0,0,0,17919
328001,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,4,0,0,0,135827,0,0,0,17920
328002,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,1,32,0,0,0,136187,0,0,0,17473
328004,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136006,0,0,0,16815
328005,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136006,0,0,0,16816
328006,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,132121,0,0,0,16859
328007,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,17025
328009,98304,0,524288,2097152,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,8,0,0,0,136063,0,0,0,16811
328010,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,136118,0,0,0,16809
328011,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,1,0,0,0,136235,0,0,0,17310
328012,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,17022
328013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,32,0,0,0,136203,0,0,0,17505
328014,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136087,0,0,0,16847
328015,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136130,0,0,0,17325
328016,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135864,0,0,0,17327
328017,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,132089,0,0,0,16951
328018,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136006,0,0,0,16817
328019,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,26182
328020,327680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,20,0,0,136048,0,0,0,16921
328021,98304,0,524288,2097152,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,8,0,0,0,136063,0,0,0,16810
328022,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,32,0,0,0,136189,0,0,0,19269
328023,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,4,0,0,0,135805,0,0,0,18625
328024,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,4,0,0,0,135805,0,0,0,18626
328025,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,4,0,0,0,135805,0,0,0,18627
328026,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,0,0,136192,0,0,0,18629
328027,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135863,0,0,0,20104
328028,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136197,0,0,0,17796
328029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,32,0,0,0,136187,0,0,0,17477
328030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,32,0,0,0,136187,0,0,0,17478
328031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,32,0,0,0,136187,0,0,0,17479
328032,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,0,0,136192,0,0,0,18630
328033,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,8,0,0,0,136235,0,0,0,21010
328034,537133056,0,536870912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136115,0,0,0,18390
328035,384,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135831,0,0,0,18391
328036,65536,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13,4,65,0,0,135812,0,0,0,18392
328037,33882128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,8,0,0,0,132276,132279,0,0,18309
328038,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,32,0,0,0,136169,0,0,0,18817
328039,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135863,0,0,0,20101
328040,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135863,0,0,0,20102
328041,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135863,0,0,0,20103
328042,75497728,0,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,136222,0,0,0,17691
328043,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135863,0,0,0,20105
328045,8388608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,136235,0,0,0,18976
328046,262608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136221,0,0,0,18735
328047,262208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135806,0,0,0,23992
328048,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,32,0,0,0,136143,0,0,0,19251
328049,0,98304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,8,0,0,0,136033,0,0,0,20656
328050,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,135954,0,0,0,19236
328051,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,0,0,0,136235,0,0,0,19237
328052,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,135954,0,0,0,19238
328053,65538,0,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,54,8,40,0,0,132169,0,0,0,18545
328054,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136031,0,0,0,18552
328055,0,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,32,0,0,0,136133,0,0,0,17616
328056,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,135954,0,0,0,19240
328057,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,136183,0,0,0,17694
328058,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,1,1,0,0,0,132311,0,0,0,17707
328059,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,19204
328060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,0,0,0,136235,0,0,0,18666
328061,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18010
328062,65568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,132149,0,0,0,18416
328063,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,18509
328064,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18011
328065,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18012
328066,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18033
328067,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18034
328068,65536,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,32,0,0,0,136082,0,0,0,18708
328069,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,1,0,0,0,136235,0,0,0,18974
328070,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,18040
328071,262608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136217,0,0,0,18738
328073,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,34,1,0,0,0,136235,0,0,0,18362
328074,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,4,0,0,0,135805,0,0,0,18573
328075,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135860,0,0,0,19407
328076,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,135824,0,0,0,18432
328077,65568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,132149,0,0,0,18413
328078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,32,0,0,0,136187,0,0,0,17480
328079,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,17592
328080,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,1,0,0,0,136235,0,0,0,17593
